symbol,ex_date,ratio_new,ratio_old,factor,price_ratio,vol_gate_day,vol_gate_persist,price_dev,gap_days,persistence
FTFT,2023-02-01,9,35,0.257143,0.254216,0.0588,0.0588,0.011447,1,persistent
FTFT,2025-04-04,9,100,0.09,0.089779,0.0069,0.0785,0.002454,1,persistent
FTFT,2026-01-20,27,100,0.27,0.269962,0.0163,0.8163,0.000142,4,persistent
FTFT,2026-06-17,26,17,1.529412,1.528069,1.8065,0.9677,0.000879,1,bad-open-print
FTFT,2026-07-13,4,15,0.266667,0.266755,0.3561,0.5698,0.000332,3,persistent
FTK,2023-09-26,13,70,0.185714,0.18656,0.575,0.2757,0.004544,1,persistent
FTNT,2022-06-23,64,13,4.923077,4.954982,7.8198,4.2775,0.00646,1,persistent
FTVIW,2022-06-22,19,12,1.583333,1.58375,2.0,1.0,0.000263,29,persistent
FUBO,2026-03-24,1,11,0.090909,0.091514,0.4578,0.3972,0.006634,1,persistent
FUFUW,2025-12-02,16,9,1.777778,1.77583,1.3,2.0,0.001096,49,persistent
FUV,2022-11-30,1,19,0.052632,0.052005,0.2204,0.4522,0.011974,1,persistent
FWBI,2023-01-18,9,65,0.138462,0.138215,3.6452,0.7431,0.001781,1,persistent
FXCOR,2023-07-17,9,5,1.8,1.80018,1.0588,2.1388,0.0001,4,bad-open-print
FXP,2025-11-20,9,20,0.45,0.449213,1.4751,0.276,0.001751,8,persistent
GAME,2026-08-24,2,15,0.133333,0.134633,0.9217,0.0814,0.009697,3,persistent
GAQ WS,2023-02-27,29,19,1.526316,1.526718,1.0,1.0029,0.000263,4,persistent
GAZ,2022-07-22,16,23,0.695652,0.696941,0.3385,0.9231,0.001851,22,persistent
GBIO,2025-07-22,2,19,0.105263,0.104467,0.1435,0.0818,0.007597,1,persistent
GBRGW,2022-01-24,7,5,1.4,1.399734,0.6667,2.0,0.00019,28,persistent
GCDT,2026-02-27,27,17,1.588235,1.589041,1.3333,1.1267,0.000507,4,persistent
GCMGW,2022-09-06,7,5,1.4,1.399244,0.9231,1.0769,0.00054,21,persistent
GCMGW,2023-06-14,23,14,1.642857,1.641791,1.7143,0.7457,0.000649,48,persistent
GCTK,2024-06-07,1,6,0.166667,0.165563,0.0025,0.0475,0.006642,22,persistent
GCTS WS,2024-08-21,3,2,1.5,1.504667,1.0769,0.8333,0.003106,2,persistent
GDC,2023-02-06,15,31,0.483871,0.483796,8.3493,0.3799,0.000154,4,bad-open-print
GDEV,2024-09-10,1,10,0.1,0.101069,0.0625,0.6875,0.010637,20,persistent
GDHG,2025-05-12,1,20,0.05,0.049981,0.12,0.2601,0.000377,4,persistent
GDHG,2025-08-28,1,13,0.076923,0.077143,0.0848,0.0437,0.002853,1,persistent
GDXD,2024-04-29,1,10,0.1,0.099919,0.0238,0.0343,0.000809,3,persistent
GDXD,2025-10-22,3,65,0.046154,0.045881,0.2217,0.2687,0.005934,1,persistent
GDXD,2026-02-09,3,28,0.107143,0.107176,0.0022,0.0053,0.000305,3,persistent
GDXU,2022-10-31,3,29,0.103448,0.103896,0.0109,0.1074,0.00432,3,persistent
GECC,2022-03-01,19,100,0.19,0.189555,0.5739,0.2869,0.002344,7,persistent
GECC,2022-09-28,29,20,1.45,1.451497,0.6667,0.6667,0.001032,50,persistent
GEMG,2026-04-30,1,17,0.058824,0.058075,0.0152,0.2856,0.012805,7,persistent
GENE,2023-12-14,19,100,0.19,0.189474,1.0239,0.3413,0.002774,1,persistent
GFAI,2023-02-10,1,35,0.028571,0.028143,0.0403,0.0181,0.01511,1,persistent
GFAIW,2021-10-29,2,5,0.4,0.4,5.7433,0.5556,0.0,9,persistent
GFAIW,2023-02-06,31,64,0.484375,0.487227,0.0952,0.4229,0.005871,102,persistent
GFOF,2023-12-08,13,19,0.684211,0.684309,1.0,1.0,0.000144,42,persistent
GGAA,2023-02-23,13,28,0.464286,0.465386,1.988,0.2016,0.002368,17,bad-open-print
GGAAW,2022-07-20,13,28,0.464286,0.464286,3.6667,0.2,0.0,65,persistent
GGLS,2026-07-15,1,10,0.1,0.09958,0.0109,0.002,0.004209,1,persistent
GGR,2025-10-06,1,20,0.05,0.04957,0.019,0.2491,0.008632,3,persistent
GHIXW,2023-11-02,17,4,4.25,4.25,1.596,3.4913,0.0,104,persistent
GHIXW,2024-05-29,65,16,4.0625,4.083333,2.6923,2.3077,0.005115,26,persistent
GHSI,2023-01-09,1,50,0.02,0.018592,1.7143,0.1429,0.073025,3,persistent
GHSI,2024-09-24,3,2,1.5,1.5,1.2901,1.0028,0.0,1,persistent
GIBO,2026-06-30,1,19,0.052632,0.052083,1.3964,0.0118,0.010471,4,persistent
GIGGW,2026-01-09,16,29,0.551724,0.552632,0.7633,0.3333,0.001643,14,bad-open-print
GIPR,2026-07-10,3,31,0.096774,0.096691,0.6818,0.3098,0.000858,1,persistent
GIPRW,2023-02-16,27,40,0.675,0.671231,0.4938,0.4938,0.005599,7,bad-open-print
GIPRW,2024-03-27,31,20,1.55,1.552137,1.0,1.01,0.001378,2,persistent
GITS,2025-01-27,1,23,0.043478,0.044017,5.2663,0.2075,0.012309,3,persistent
GLDI,2022-09-27,1,20,0.05,0.049659,0.1042,0.2866,0.006848,1,persistent
GLEEW,2022-05-05,11,17,0.647059,0.646561,0.59,0.5,0.000769,10,persistent
GLG,2022-08-17,11,50,0.22,0.220826,0.5309,0.1112,0.00375,1,persistent
GLGG,2025-12-15,27,19,1.421053,1.421372,0.9669,1.5369,0.000225,3,persistent
GLMD,2023-05-15,2,23,0.086957,0.08637,0.9725,0.2072,0.006774,3,persistent
GLMD,2024-08-30,9,100,0.09,0.090375,0.1888,0.0875,0.004163,1,persistent
GLTA WS,2022-08-02,7,12,0.583333,0.583511,0.5,0.6,0.000304,1,persistent
GLTA WS,2022-10-12,50,27,1.851852,1.849327,0.9091,1.8182,0.001365,26,persistent
GLXG,2025-09-30,13,9,1.444444,1.444156,1.4966,1.973,0.0002,7,persistent
GLXG,2026-05-04,24,11,2.181818,2.182692,1.0,2.09,0.000401,18,persistent
GLYC,2024-05-06,14,3,4.666667,4.672778,11.0238,1.6218,0.001309,3,persistent
GMBLP,2022-07-14,9,5,1.8,1.793103,1.0,2.0,0.003839,38,persistent
GMBLP,2023-12-22,17,4,4.25,4.251969,2.04,1.1533,0.000463,93,persistent
GMBLW,2022-01-20,32,19,1.684211,1.684564,0.78,1.0,0.00021,21,persistent
GME,2022-07-22,29,7,4.142857,4.133315,2.9223,1.8394,0.002306,1,persistent
GMEX,2026-05-01,9,70,0.128571,0.127131,0.4392,0.7044,0.011268,1,persistent
GMM,2024-11-26,4,65,0.061538,0.061321,0.0985,0.0642,0.003544,1,persistent
GMM,2026-06-12,7,16,0.4375,0.436434,11.6974,0.1194,0.002439,1,bad-open-print
GMRE,2025-09-22,6,31,0.193548,0.195584,0.4532,0.4056,0.010465,3,persistent
GMVD,2022-11-21,1,22,0.045455,0.045333,0.0261,0.2179,0.00267,3,persistent
GMVD,2022-12-09,3,2,1.5,1.493213,1.0861,1.2336,0.004535,4,persistent
GMVDW,2022-12-20,5,23,0.217391,0.216998,0.005,0.5,0.00181,155,persistent
GMVDW,2023-05-31,3,2,1.5,1.5,1.0,1.01,0.0,16,persistent
GNLN,2022-08-10,1,19,0.052632,0.051789,0.1676,0.4734,0.016129,1,persistent
GNLN,2026-04-07,3,35,0.085714,0.085965,16.0214,0.7487,0.002926,5,persistent
GNLN,2026-05-26,17,11,1.545455,1.545016,1.5385,0.7692,0.000284,14,persistent
GNOM,2025-09-03,16,65,0.246154,0.246179,0.0289,0.0635,0.000101,5,persistent
GNPX,2024-02-02,1,32,0.03125,0.031675,0.003,0.6565,0.013508,1,persistent
GNPX,2025-10-21,1,40,0.025,0.02592,0.0471,0.0663,0.036147,1,persistent
GNPX,2026-07-17,7,100,0.07,0.069701,0.3905,0.0837,0.004283,2,persistent
GNS,2024-08-16,3,31,0.096774,0.096483,0.2051,0.1092,0.003016,1,persistent
GNTA,2025-10-27,40,27,1.481481,1.48184,1.7999,1.3073,0.000242,3,persistent
GNUS,2023-02-13,4,35,0.114286,0.113695,1.1977,0.6305,0.005181,3,persistent
GOCO,2022-11-18,3,40,0.075,0.07485,0.5045,0.1538,0.001998,1,persistent
GOGL,2026-07-01,29,100,0.29,0.289321,0.0008,0.0,0.002345,316,persistent
GOOG,2022-07-18,20,1,20.0,19.67397,37.6225,30.9848,0.016436,3,persistent
GOOGL,2022-07-18,20,1,20.0,19.69022,29.3903,20.3876,0.01561,3,persistent
GORV,2025-07-14,1,28,0.035714,0.035318,0.3379,0.0864,0.01116,3,persistent
GORV,2025-11-10,15,8,1.875,1.873308,1.6349,0.8603,0.000903,5,persistent
GOVX,2024-01-31,1,14,0.071429,0.07187,0.1255,0.4418,0.006157,1,persistent
GOVX,2026-01-12,3,64,0.046875,0.046519,0.5726,0.1551,0.00763,3,persistent
GOVXW,2023-02-14,50,27,1.851852,1.85,1.0,1.0,0.001001,158,persistent
GOVXW,2024-07-19,35,16,2.1875,2.1875,1.0,1.0,0.0,29,persistent
GOVZ,2026-05-05,1,4,0.25,0.248738,0.1685,0.178,0.00506,1,persistent
GP,2025-09-08,1,14,0.071429,0.070899,0.2857,0.4314,0.007439,4,persistent
GPL,2022-07-25,1,9,0.111111,0.111481,0.3008,0.0868,0.003322,3,persistent
GPUS,2024-11-25,1,32,0.03125,0.031354,0.1805,0.0187,0.003311,3,persistent
GREE,2023-05-16,3,28,0.107143,0.107394,1.0532,0.4092,0.002341,1,persistent
GREI,2022-10-07,7,5,1.4,1.40217,1.0,1.0,0.001549,189,persistent
GRFX,2025-03-26,3,16,0.1875,0.187538,0.0028,0.2817,0.000205,1,persistent
GRI,2024-10-21,7,25,0.28,0.280374,114.9362,0.5563,0.001334,3,persistent
GRI,2026-01-26,1,30,0.033333,0.033096,0.2485,0.7238,0.007157,3,persistent
GRML,2026-08-24,1,50,0.02,0.021988,0.5878,0.6536,0.094764,3,persistent
GRNAW,2022-06-24,27,17,1.588235,1.586538,0.8276,0.8276,0.001069,7,persistent
GRNAW,2022-06-28,23,16,1.4375,1.434483,0.8596,0.9198,0.002101,4,persistent
GRNAW,2022-10-06,8,3,2.666667,2.657222,2.8986,2.2899,0.003548,56,persistent
GRNQ,2022-07-29,2,19,0.105263,0.104913,0.1561,0.936,0.003327,2,persistent
GRNQ,2023-12-27,19,28,0.678571,0.678783,0.4535,0.6848,0.000312,30,persistent
GROMW,2023-09-28,16,9,1.777778,1.780303,1.05,1.06,0.001419,20,persistent
GROMW,2024-02-27,28,17,1.647059,1.655518,1.0,2.0,0.005123,1,persistent
GROV,2023-06-06,6,35,0.171429,0.171429,3.6115,0.8063,0.0,1,persistent
GRRR,2022-12-15,65,31,2.096774,2.097473,3.0457,2.0305,0.000333,112,persistent
GRRR,2024-04-15,1,10,0.1,0.100483,0.0741,0.3065,0.004814,3,persistent
GRRRW,2022-11-03,40,27,1.481481,1.482759,2.0353,0.9498,0.000862,50,bad-open-print
GRRRW,2023-05-31,27,14,1.928571,1.92995,1.8261,1.1304,0.000715,27,persistent
GSAT,2025-02-11,1,17,0.058824,0.058174,0.0233,0.0339,0.011098,1,persistent
GSRMR,2023-02-22,17,27,0.62963,0.628415,0.7519,0.7519,0.001931,111,bad-open-print
GSRMR,2023-03-10,11,6,1.833333,1.83,0.8584,0.8584,0.00182,16,persistent
GSRTR,2025-06-03,7,10,0.7,0.701754,0.7547,0.7887,0.002503,11,persistent
GSUN,2022-08-03,8,17,0.470588,0.470602,1.1,0.1,3e-05,8,persistent
GSUN,2024-02-28,25,17,1.470588,1.470588,2.1314,0.7496,0.0,12,persistent
GSUN,2024-04-19,2,19,0.105263,0.105924,2.49,0.07,0.006261,1,persistent
GSUN,2024-11-05,32,23,1.391304,1.393443,1.4286,1.4286,0.001536,6,persistent
GTACW,2022-06-21,15,8,1.875,1.875,1.0,1.6,0.0,71,persistent
GTBP,2024-02-05,1,28,0.035714,0.036263,0.0061,0.6098,0.015237,4,persistent
GTH,2023-10-27,22,65,0.338462,0.338529,0.8571,0.4943,0.000201,2,persistent
GURE,2025-01-08,13,29,0.448276,0.448837,26.3132,0.7117,0.001251,13,bad-open-print
GUSH,2023-08-28,4,1,4.0,3.948209,2.2476,6.1488,0.013032,3,persistent
GV,2024-05-23,27,17,1.588235,1.589412,1.1891,2.0571,0.000741,1,persistent
GV,2024-05-29,6,65,0.092308,0.09201,1.8023,0.3487,0.003234,1,persistent
GVCIW,2022-06-29,30,7,4.285714,4.299,0.2222,1.6667,0.003095,142,persistent
GVH,2024-01-29,3,2,1.5,1.5,1.96,1.285,0.0,26,persistent
GWH,2024-08-26,1,13,0.076923,0.077374,0.3229,0.3772,0.00584,3,persistent
GWH WS,2023-01-09,11,17,0.647059,0.648072,0.4376,0.9026,0.001565,3,bad-open-print
GWH WS,2023-05-05,7,5,1.4,1.4,2.1689,1.5411,0.0,3,persistent
GXAI,2024-03-08,2,23,0.086957,0.086711,0.2083,0.1419,0.002833,1,persistent
GXIIW,2022-10-17,7,16,0.4375,0.4368,3.2727,0.4,0.001601,4,persistent
HALL,2023-01-03,2,23,0.086957,0.086957,1.0,0.2,0.0,4,persistent
HAO,2025-01-27,1,23,0.043478,0.044255,0.8783,0.3108,0.017715,3,persistent
HAO,2026-05-11,65,16,4.0625,4.047496,424.5972,200.1806,0.0037,4,persistent
HAO,2026-08-14,1,23,0.043478,0.043861,0.9846,0.3681,0.008767,1,persistent
HAPP,2022-10-11,2,27,0.074074,0.0745,0.168,0.0808,0.005734,1,persistent
HBIO,2026-03-16,1,10,0.1,0.100513,2.0483,0.1228,0.005115,3,persistent
HCAI,2026-04-13,1,40,0.025,0.024748,0.0863,0.3158,0.01012,3,persistent
HCDI,2023-03-06,1,18,0.055556,0.05561,0.1226,0.3017,0.000986,3,persistent
HCDIP,2023-04-13,19,13,1.461538,1.459459,0.6826,0.8123,0.001423,10,persistent
HCTI,2023-05-26,3,25,0.12,0.11903,3.6545,0.1329,0.008117,2,persistent
HCTI,2026-02-10,1,64,0.015625,0.016694,0.0297,0.0108,0.066173,1,persistent
HCWB,2024-05-08,27,19,1.421053,1.422764,1.5,1.3,0.001204,41,persistent
HCWB,2025-04-14,1,35,0.028571,0.029186,0.0541,0.8108,0.021298,4,persistent
HCWB,2026-06-30,5,29,0.172414,0.172725,0.1175,0.0395,0.001801,1,persistent
HDB,2025-09-08,2,1,2.0,1.993787,1.1736,1.6573,0.003111,3,persistent
HDRO,2024-10-09,9,70,0.128571,0.128797,1.6598,0.8299,0.001752,7,persistent
HDV,2026-04-29,5,1,5.0,4.987927,4.2516,3.2204,0.002417,1,persistent
HEDJ,2023-08-10,2,1,2.0,1.999264,0.9132,0.9132,0.000368,7,persistent
HEPA,2024-04-22,19,12,1.583333,1.583333,0.9948,1.0363,0.0,4,persistent
HERZ,2026-02-09,11,100,0.11,0.109935,0.1226,0.6516,0.000588,3,persistent
HEXO,2022-12-19,2,31,0.064516,0.064667,0.2548,0.1833,0.002331,3,persistent
HIBS,2023-08-28,3,29,0.103448,0.103478,0.0028,0.0138,0.00029,3,persistent
HIBS,2026-03-05,1,10,0.1,0.099929,0.0016,0.0033,0.000709,1,persistent
HILS,2022-11-30,8,5,1.6,1.595442,1.0,2.0,0.002853,19,persistent
HIMZ,2026-03-19,2,27,0.074074,0.074338,0.003,0.0029,0.003563,1,persistent
HIPO,2022-09-30,1,25,0.04,0.039871,0.1897,0.1097,0.003236,1,persistent
HIYY,2026-02-18,31,15,2.066667,2.067164,1.03,2.98,0.000241,41,persistent
HIYY,2026-03-12,23,40,0.575,0.574666,0.6849,0.6849,0.000581,9,persistent
HKIT,2026-07-06,1,27,0.037037,0.036637,0.3097,0.019,0.010872,4,persistent
HLGN,2023-09-01,2,65,0.030769,0.030553,0.1246,0.1256,0.00706,1,persistent
HLVX,2024-07-08,31,3,10.333333,10.37037,144.6222,18.498,0.003578,3,persistent
HOFV,2022-12-27,1,19,0.052632,0.052293,1.8035,0.7368,0.006445,4,persistent
HOLO,2024-10-09,1,26,0.038462,0.039003,0.9622,0.0623,0.01398,1,persistent
HOLO,2025-04-21,1,40,0.025,0.023035,0.2525,0.3359,0.081844,4,persistent
HOLOW,2023-01-23,27,40,0.675,0.674419,0.8276,0.4834,0.000862,3,persistent
HOLOW,2023-08-22,5,11,0.454545,0.454545,0.5596,0.8481,0.0,40,persistent
HOLOW,2023-09-12,11,24,0.458333,0.458333,0.8481,0.3813,0.0,21,persistent
HOOK,2024-07-10,2,21,0.095238,0.094722,0.5284,0.3318,0.005431,1,persistent
HOOX,2025-12-09,35,9,3.888889,3.899314,3.2924,3.6173,0.002677,1,persistent
HOOX,2026-03-20,13,35,0.371429,0.370937,0.0462,0.1586,0.001325,2,persistent
HOTH,2022-10-26,1,24,0.041667,0.041599,0.7752,0.7752,0.001633,1,persistent
HPCO,2024-03-13,6,65,0.092308,0.092275,3.02,0.725,0.000358,6,persistent
HPCO,2024-08-08,15,8,1.875,1.872387,1.3483,0.8989,0.001395,76,persistent
HPKEW,2023-06-20,32,21,1.52381,1.513158,0.9302,1.8605,0.007015,20,persistent
HPKEW,2025-04-11,11,6,1.833333,1.837655,1.0,1.0,0.002355,31,persistent
HPP,2025-12-02,9,64,0.140625,0.141026,0.2179,0.2632,0.002845,1,persistent
HSCS,2024-05-17,1,70,0.014286,0.014644,0.1353,0.0133,0.024754,1,persistent
HSCSW,2023-03-06,19,13,1.461538,1.462807,2.0,1.0,0.000868,31,persistent
HSCSW,2023-03-08,50,23,2.173913,2.175573,1.0,2.01,0.000763,2,persistent
HSDT,2025-05-02,2,29,0.068966,0.06851,0.002,0.2,0.006633,10,persistent
HSDT,2025-06-05,35,8,4.375,4.369962,916.7,515.96,0.001152,1,persistent
HSDT,2025-07-01,1,50,0.02,0.019846,0.1093,0.024,0.007705,1,persistent
HSTO,2022-06-03,1,20,0.05,0.04971,0.0277,0.0554,0.005814,1,persistent
HTCO,2025-08-13,1,23,0.043478,0.04434,0.0938,0.1191,0.019634,7,persistent
HTCR,2026-04-06,1,22,0.045455,0.045245,0.1998,0.2897,0.00461,4,persistent
HTGM,2022-12-21,7,80,0.0875,0.08814,5.8406,0.642,0.007293,1,persistent
HTOO,2025-07-14,3,65,0.046154,0.046348,3.059,0.1951,0.004205,3,persistent
HTOOW,2023-03-07,27,19,1.421053,1.420664,2.0,1.0,0.000273,8,persistent
HUBC,2023-12-15,2,29,0.068966,0.068081,0.1622,0.0951,0.012911,1,persistent
HUBC,2025-04-01,9,70,0.128571,0.128467,0.1165,0.032,0.000813,4,persistent
HUBC,2026-01-16,4,65,0.061538,0.061485,0.2359,0.0156,0.000863,1,persistent
HUBC,2026-04-20,1,40,0.025,0.024897,0.0099,0.0202,0.004118,3,persistent
HUBC,2026-06-08,1,20,0.05,0.049375,0.0516,0.0297,0.012579,3,persistent
HUBCZ,2023-09-29,7,4,1.75,1.756757,1.0,1.03,0.003854,3,persistent
HUDAR,2023-06-06,2,3,0.666667,0.666667,0.3824,0.7648,0.0,55,bad-open-print
HUDI,2022-11-07,64,13,4.923077,4.906983,153.0207,150.4345,0.003274,3,persistent
HUHU,2024-12-04,6,13,0.461538,0.460963,28.045,0.5,0.001249,5,bad-open-print
HUIZ,2022-05-09,22,15,1.466667,1.465116,1.6,1.312,0.001058,28,persistent
HUMAW,2023-05-17,7,10,0.7,0.707865,0.5,0.505,0.011173,15,bad-open-print
HUMAW,2025-04-25,18,29,0.62069,0.62069,0.3367,0.3367,0.0,17,bad-open-print
HUMAW,2025-07-15,16,27,0.592593,0.591837,0.6667,0.6667,0.001276,81,persistent
HUT,2023-12-04,19,100,0.19,0.190117,0.3508,0.2301,0.000617,3,persistent
HUTG,2026-02-05,20,13,1.538462,1.538518,1.8114,0.8571,3.7e-05,7,persistent
HUTG,2026-06-01,13,20,0.65,0.650112,0.4938,0.4938,0.000173,11,persistent
HWH,2024-06-10,40,27,1.481481,1.479598,1.0887,1.0275,0.001272,13,persistent
HWH,2025-02-24,9,50,0.18,0.180449,3.5419,0.5123,0.002494,6,persistent
HYAC WS,2024-11-19,5,3,1.666667,1.664446,1.1584,1.039,0.001333,18,persistent
HYBI,2025-01-08,1,5,0.2,0.199611,0.3503,0.7005,0.001949,13,persistent
HYDR,2024-06-17,13,64,0.203125,0.202888,0.1802,0.8921,0.001166,3,persistent
HYFM,2025-02-13,3,35,0.085714,0.084645,1.0152,0.203,0.012553,1,persistent
HYMB,2023-01-12,2,1,2.0,1.994071,1.5822,1.6453,0.002969,1,persistent
HYMC,2023-11-15,3,28,0.107143,0.107186,0.1493,0.06,0.000399,1,persistent
HYMCL,2022-09-13,10,7,1.428571,1.428571,0.6645,0.6645,0.0,124,persistent
HYMCZ,2021-12-21,17,12,1.416667,1.414521,1.0,1.0,0.001516,13,persistent
HYW,2024-05-23,20,7,2.857143,2.857143,1.4184,2.8369,0.0,56,persistent
IAF,2025-10-23,27,80,0.3375,0.337287,0.0782,0.5195,0.000632,1,persistent
IBIO,2022-09-28,27,17,1.588235,1.593353,2.2045,1.2207,0.003217,1,persistent
IBIO,2022-10-10,1,23,0.043478,0.043681,0.0141,0.0516,0.004652,3,persistent
IBKR,2025-06-18,4,1,4.0,3.976318,3.8751,4.6156,0.005938,1,persistent
IBO,2025-04-04,14,29,0.482759,0.482419,87.359,0.697,0.000703,1,persistent
ICCM,2026-06-04,3,100,0.03,0.03015,0.0085,0.0924,0.005003,1,persistent
ICCT,2024-12-23,1,21,0.047619,0.047302,0.0128,0.0131,0.006689,3,persistent
ICLK,2022-11-17,3,32,0.09375,0.093294,1.1485,0.188,0.004875,6,persistent
ICLK,2023-05-22,25,17,1.470588,1.470588,0.8,1.596,0.0,53,persistent
ICON,2025-01-23,26,5,5.2,5.220188,140.74,24.99,0.003875,8,persistent
ICU,2024-06-10,1,21,0.047619,0.047714,0.0031,0.3523,0.001985,3,persistent
ICU,2026-01-05,1,10,0.1,0.100308,0.4077,0.0292,0.003078,3,persistent
ID,2022-05-16,31,20,1.55,1.552,1.0,2.0,0.001289,20,persistent
ID,2023-08-17,3,2,1.5,1.502453,0.9901,1.9802,0.001634,1,persistent
IDAI,2025-01-06,1,14,0.071429,0.071623,0.0753,0.0332,0.002722,3,persistent
IDBA,2022-09-29,24,17,1.411765,1.41087,2.01,1.0,0.000634,22,persistent
IDW,2023-03-16,10,7,1.428571,1.429365,2.1467,0.6667,0.000555,6,persistent
IESC,2026-08-24,65,32,2.03125,2.027015,1.1128,2.4145,0.002087,3,persistent
IFBD,2023-02-24,19,13,1.461538,1.462208,0.8905,0.7124,0.000458,1,persistent
IFBD,2025-04-21,11,7,1.571429,1.571429,0.7143,1.9048,0.0,12,persistent
IGM,2024-03-07,65,11,5.909091,5.938138,3.1721,4.6542,0.004904,1,persistent
IGV,2024-03-07,64,13,4.923077,4.959196,2.2586,2.6374,0.00731,1,persistent
IHE,2024-03-07,80,27,2.962963,2.979655,2.2326,2.3953,0.005618,1,persistent
IHF,2024-03-07,5,1,5.0,4.962712,0.4632,4.2737,0.007486,1,persistent
IINNW,2024-02-14,2,3,0.666667,0.665499,0.4,0.404,0.001753,162,persistent
IINNW,2024-08-07,3,2,1.5,1.5,1.0,1.03,0.0,147,persistent
IIVI,2023-02-23,3,14,0.214286,0.213695,0.0279,0.278,0.002759,169,persistent
IJH,2024-02-22,5,1,5.0,4.971671,1.1711,3.7065,0.005682,1,persistent
ILAG,2025-12-30,3,29,0.103448,0.103305,0.0066,0.6623,0.001383,1,persistent
ILLRW,2025-01-14,7,10,0.7,0.705,1.0,1.0,0.007117,81,persistent
IMBIL,2022-12-19,19,10,1.9,1.896429,2.27,2.0,0.001881,21,persistent
IMCC,2024-07-12,11,70,0.157143,0.156953,0.9352,0.285,0.00121,2,persistent
IMCC,2026-08-27,1,30,0.033333,0.03297,1.616,0.112,0.010969,1,persistent
IMG,2025-12-05,1,24,0.041667,0.041462,0.1052,0.2577,0.004935,1,persistent
IMMP,2026-03-13,32,7,4.571429,4.583264,43.1727,1.1311,0.002586,8,persistent
IMNN,2025-07-25,2,27,0.074074,0.073007,0.1096,0.0721,0.014506,1,persistent
IMPL,2023-05-15,13,9,1.444444,1.441441,0.81,2.0,0.002081,3,persistent
IMPL,2023-10-24,24,17,1.411765,1.414141,0.8,0.784,0.001682,12,persistent
IMPP,2023-04-28,7,100,0.07,0.06973,0.2712,0.0385,0.00386,1,persistent
IMRA,2025-05-27,9,70,0.128571,0.12681,0.1488,0.1928,0.013794,824,persistent
IMRNW,2022-05-10,5,13,0.384615,0.384615,4.6667,0.5,0.0,1,persistent
IMTE,2023-10-17,4,35,0.114286,0.114398,1.235,0.5,0.000978,12,persistent
IMTE,2024-09-18,3,2,1.5,1.511278,1.9615,1.9231,0.007491,82,bad-open-print
IMTE,2025-06-30,20,13,1.538462,1.536137,0.8048,0.8048,0.001512,46,bad-open-print
IMTE,2025-07-15,2,3,0.666667,0.667395,0.8969,0.9955,0.001092,15,persistent
IMTXW,2024-10-10,64,23,2.782609,2.788991,1.2973,1.8581,0.002291,100,persistent
IMUX,2026-04-27,1,10,0.1,0.101231,0.0506,0.0939,0.012237,3,persistent
INAB,2025-06-06,1,28,0.035714,0.035774,0.0699,0.2746,0.001665,1,persistent
INBS,2023-02-10,2,35,0.057143,0.057675,0.3449,0.0838,0.009275,1,persistent
INBS,2023-11-20,31,22,1.409091,1.409247,2.0089,0.9329,0.000111,3,persistent
INBS,2024-01-29,2,27,0.074074,0.073112,1.9597,0.4486,0.013075,3,persistent
INBS,2025-12-17,1,11,0.090909,0.090767,1.0508,0.3874,0.001561,2,persistent
INDP,2025-06-27,3,64,0.046875,0.047081,0.1414,0.4955,0.004376,1,persistent
INHD,2024-10-10,1,7,0.142857,0.144708,3.6,0.99,0.012876,1,persistent
INKAW,2022-03-08,32,23,1.391304,1.394648,1.0,1.0,0.0024,40,persistent
INKAW,2022-04-25,13,20,0.65,0.65,1.0,0.5,0.0,28,persistent
INLF,2026-04-07,3,40,0.075,0.075058,0.2018,0.0275,0.00077,5,persistent
INLX,2026-06-16,10,7,1.428571,1.427778,1.5714,1.1429,0.000556,118,persistent
INO,2024-01-25,3,35,0.085714,0.085564,0.2991,0.2338,0.001757,1,persistent
INPX,2022-10-07,1,65,0.015385,0.015415,0.0275,0.054,0.001949,1,persistent
INSG,2024-01-24,1,10,0.1,0.099231,0.5341,0.3623,0.007722,1,persistent
INTEW,2022-06-01,2,1,2.0,2.001177,0.9302,0.9302,0.000588,62,persistent
INTJ,2026-02-25,3,65,0.046154,0.046133,0.0248,0.0124,0.000452,12,persistent
INTS,2026-02-19,1,23,0.043478,0.044152,0.1358,0.4564,0.015376,1,persistent
INTW,2026-06-26,17,2,8.5,8.46587,1.3542,4.9254,0.004023,1,persistent
INTZ,2024-03-25,1,21,0.047619,0.047711,0.011,0.9527,0.001926,6,persistent
INUV,2023-01-12,7,10,0.7,0.717426,0.5333,1.0667,0.02459,13,persistent
INUV,2025-06-10,7,65,0.107692,0.107554,0.8954,0.0771,0.001282,1,persistent
INUV,2026-01-29,23,16,1.4375,1.435345,1.7758,1.222,0.0015,1,persistent
INVO,2022-01-28,31,21,1.47619,1.478431,1.8,1.0,0.001517,9,persistent
INVO,2022-05-23,2,1,2.0,2.0,2.0,1.0,0.0,41,persistent
INVO,2022-12-29,25,17,1.470588,1.47013,1.0,1.0,0.000312,20,bad-open-print
INVZW,2023-07-25,30,19,1.578947,1.57971,1.0,1.6067,0.000483,119,bad-open-print
IOBT,2023-11-27,9,13,0.692308,0.691377,0.5152,0.8485,0.001346,12,persistent
IOBT,2025-09-29,28,5,5.6,5.606813,5.9075,1.739,0.001216,3,persistent
